; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[6] = 0
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[7] = 2017-12-15 19:50:48.817000000
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[8] = 00000000000010008000BEEF0000000C
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[9] = 2017-12-15 19:50:48.817000000
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[10] = 00000000000010008000BEEF0000000C
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[11] = 2017-12-15 19:50:48.817000000
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[12] = 'nexjsa'
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[13] = 'nexjsa'
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[14] = 2017-12-15 19:50:48.817000000
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[15] = 'nexjsa'
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[16] = 'nexjsa'
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[17] = 0
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[18] = 0
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) SQL execution time: 0 ms
; 14:50:48,821 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Retrieved 0 instance(s) of SysSyncTarget in 0 ms
; 14:50:48,821 DEBUG [InvocationContext] (http-nio-7080-exec-1) Committing transaction Tx(6401000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,821 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Committing transaction Tx(6401000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,822 DEBUG [UnitOfWork] (http-nio-7080-exec-1) Commit completed
; 14:50:48,822 DEBUG [InvocationContext] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,822 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,822 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:oid()
; 14:50:48,822 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:class()
; 14:50:48,822 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:oid()
; 14:50:48,822 DEBUG [rules:server] (http-nio-7080-exec-1) [async-dispatch]: Dispatching function #<PCodeFunction:batch-process-async-queue-command> on QueuedBatchEntityProcess with oid #<(oid #z28FBD42BE56545768F859D4A894FB305)> with options: (($queue . BatchMailObjectQueue))
; 14:50:48,822 DEBUG [GlobalEnvironment] (http-nio-7080-exec-1) Importing class java.lang.Object
; 14:50:48,822 DEBUG [GlobalEnvironment] (http-nio-7080-exec-1) Importing class java.lang.reflect.Method
; 14:50:48,822 DEBUG [GlobalEnvironment] (http-nio-7080-exec-1) Importing class nexj.core.scripting.PCodeFunction
; 14:50:48,823 DEBUG [rules:server] (http-nio-7080-exec-1) [async-dispatch]: executing action with method #<PCodeFunction:batch-process-async-queue-command> , with key: #<Instance<QueuedBatchEntityProcess, (oid #z28FBD42BE56545768F859D4A894FB305), dirty>(
   queueName="BatchMailObjectQueue",
   name="Courriel",
   status=Instance<ProcessStatusEnum, (oid "P" "fr" "SPROCESSSTATUSENUM"), clean>,
   timeoutStatus=Instance<ProcessTimeoutStatusEnum, (oid "N" "fr" "SPROCTIMEOUTSTATENUM"), clean>,
   priority=(),
   queuedTime=(),
   startTime=(),
   endTime=(),
   cancelledTime=(),
   failedTime=(),
   wfqueue=(),
   assignment=(),
   sysProcess=Instance<SysProcess, (oid #z97BCC27392234BDDBF9C138C00B0E295), clean>,
   processQueued=#t,
   processNotRunning=#t,
   processFailed=#f,
   deleted=#f,
   readOnly=#f,
   updatable=#t,
   updatableDeleteRO=#t,
   classCode="QBEP",
   requestor=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   command=Instance<BatchMailActionCommand, null, new>,
   requestTime=#m2017-12-15T19:50:48.811000000,
   commandParameters={command=Instance<BatchMailActionCommand, null, new>(
   numberOfSelectedRecipients="1 Destinataires",
   addLogItem=#t,
   eventLogType=Instance<BatchLogTypeEnum, (oid "PERC" "fr" "SBATCHLOGTYPE"), clean>,
   asyncThresholdFactor=1,
   command=email,
   entity=Instance<Person, (oid #z6DFADA4DE117472E9A4AC0CD597AA66A), clean>,
   contactSelectionOption="LIST",
   where=(= (@ searchContext) (oid "PSN")),
   category=(),
   categoryContext=Instance<EntitySearchContextEnum, (oid "PSN" "fr" "SENTITYSEARCHCONTEXT"), clean>,
   assignFollowup=#f,
   followupTemplate=(),
   followup=(),
   entityCount=1,
   attachments=Collection(0),
   name="Courriel",
   emailSubject=(),
   emailBody=(),
   logItemDescription="Courriel",
   addLogSubject=#t,
   queueName="BatchMailObjectQueue",
   batchProcessType=Instance<BatchProcessTypeEnum, (oid "SEND_EMAIL" "fr" "SBATCHPROCESSTYPE"), clean>,
   iterableStaticRecordClass=Metaclass QueuedProcessEntity,
   staticRecordWhere=(= (@ queuedProcess) (oid #z28FBD42BE56545768F859D4A894FB305)),
   iterableStaticRecordAttributes=(entity status queuedProcess),
   iterableStaticRecordOrderBy=(((@) . #t)),
   iterableClass=Metaclass Entity,
   attributes=(),
   orderBy=((lastName . #t) (firstName . #t) ((@) . #t)),
   iterableCollection=Collection(0),
   sysProcess=Instance<SysProcess, (oid #z97BCC27392234BDDBF9C138C00B0E295), clean>,
   pageSize=3001,
   rollbackOnError=#f,
   maxErrors=300,
   processedRecords=0,
   csvHeaders=(),
   attachment=(),
   doPersonalize=#f,
   followups=Collection(0),
   opportunity=(),
   product=(),
   serviceRequest=(),
   campaign=(),
   tags=Collection(0),
   listPassingInterfaceName="OIDLIST",
   listPassingInterfaceEnumVal=(),
   listPassingInterface=Instance<ListPassingInterfaceEnum, (oid "OIDLIST" "fr" "SLISTPASSING"), clean>,
   enableTouchType=#t,
   allowLoggingOptions=#t,
   batchActDates=Collection(1),
   enableDocumentPicker=#t,
   selectCurrentContactListIfPossible=#t,
   listArgs=(((oid #z6DFADA4DE117472E9A4AC0CD597AA66A) Person . "PSN")),
   attachmentLink=(),
   firstAttachment=(),
   enableContactPicker=#f,
   enableCategorySelect=#f,
   paramSummary=(),
   isPersonalizable=#f,
   createStaticRecords=#t,
   enableNotification=#t,
   processIncompleteErrorText="Une erreur est survenue lors de votre processus de traitement par lots. Le processus n'a pas pu terminé. Veuillez examiner le processus pour plus de détails.",
   prePrint=#f,
   isSingleEntity=#f,
   completedWithErrorText="Une erreur s’est produite à un ou plusieurs contact lors du processus de traitement par lots. Veuillez définir le contexte du filtre dans l’espace de travail de Contact à « Processus de traitement par lots terminés » et sélectionner le processus de traitement en échec. Pour consulter les détails, passez votre curseur sur la colonne « Statut des lots ».",
   batchProcessConfig=Instance<BatchProcessConfig, (oid #z4B90C6B8A8B076498B56BE5B06FCE740), clean>,
   batchViewTransaction=(),
   priority="3",
   createTime=#m2017-12-15T19:50:48.797000000,
   createUserAlias="nexjsa",
   createAuthorAlias="nexjsa",
   editTime=#m2017-12-15T19:50:48.797000000,
   editUserAlias="nexjsa",
   editAuthorAlias="nexjsa",
   importMode=#f,
   createdByText="Créé par nexjsa le 17-12-15 14:50",
   editedByText="Modifié par nexjsa le 17-12-15 14:50",
   createdByTextShort="nexjsa le 17-12-15 14:50",
   editedByTextShort="nexjsa le 17-12-15 14:50",
   summaryStringAuditDates="Créé nexjsa 17-12-15 14:50, Modifié nexjsa 17-12-15 14:50",
   sysCreateUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysCreateTime=#m2017-12-15T19:50:48.797000000,
   sysEditUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysEditTime=#m2017-12-15T19:50:48.797000000,
   isRichTextEditor=#t,
   attachEmailSignature=(),
   emailFrom="nexjsa@email.com",
   userTelcomEmails=Collection(1)
)},
   serializedCommandParameters="4v1TUU1I0U7Scommand86T22SBatchMailActionCommandU1I0U18SlogItemDescription8sCourriel19SenableContactPickerB8SfollowupU18SenableNotification1B8ScampaignU27SiterableStaticRecordOrderByPPP1Y@U1BU16SprocessedRecords1I016SisPersonalizableB4StagsA14SserviceRequestU14SassignFollowupB15SeditAuthorAlias6snexjsa23SsummaryStringAuditDates57sCréé nexjsa 17-12-15 14:50, Modifié nexjsa 17-12-15 14:5020SattachEmailSignatureU10SattachmentU30SiterableStaticRecordAttributesP6YentityP6YstatusP13YqueuedProcessU13ScreatedByText33sCréé par nexjsa le 17-12-15 14:508SpageSize4I30019SqueueName20sBatchMailObjectQueue7SorderByPP8YlastName1BPP9YfirstName1BPPP13#U1BU7Scommand5Yemail34SselectCurrentContactListIfPossible1B10SattributesU19ScreateStaticRecords1B12SparamSummaryU13SeditUserAlias6snexjsa9SemailBodyU20SbatchViewTransactionU9SemailFrom16snexjsa@email.com13SbatchActDates1A3T12SBatchActDateU1I0U10SupdateDateB44#2#24SactTemplateDateTouchTypeT24SActTemplateDateTouchTypeU1I0O1a24ZuVNa3PU3QHq7x6+i5hOepg==24SlistPassingInterfaceName7sOIDLIST18SbatchProcessConfigT18SBatchProcessConfigU1I0O1a24ZS5DGuKiwdkmLVr5bBvznQA==20SasyncThresholdFactor1I113SdoPersonalizeB4Sname8sCourriel13SsysCreateUserT9SLocalUserU1I0O1a24ZAAAAAAAAEACAAL7vAAAADA==26SnumberOfSelectedRecipients15s1 Destinataires10SaddLogItem1B14SisSingleEntityB13SsysCreateTime13D15133674487978SlistArgsPPO1a24ZbfraTeEXRy6aSsDNWXqmag==P6YPerson3sPSNU10ScsvHeadersU12SeventLogTypeT16SBatchLogTypeEnumU1I0O3a4sPERC2sfr13sSBATCHLOGTYPE22ScompletedWithErrorText354sUne erreur s’est produite à un ou plusieurs contact lors du processus de traitement par lots. Veuillez définir le contexte du filtre dans l’espace de travail de Contact à « Processus de traitement par lots terminés » et sélectionner le processus de traitement en échec. Pour consulter les détails, passez votre curseur sur la colonne « Statut des lots ».16SfollowupTemplateU8Spriority1s326SprocessIncompleteErrorText157sUne erreur est survenue lors de votre processus de traitement par lots. Le processus n'a pas pu terminé. Veuillez examiner le processus pour plus de détails.15ScreateUserAlias6snexjsa12SeditedByText36sModifié par nexjsa le 17-12-15 14:5016SbatchProcessTypeT20SBatchProcessTypeEnumU1I0O3a10sSEND_EMAIL2sfr17sSBATCHPROCESSTYPE11SattachmentsA18SiterableCollectionA18ScreatedByTextShort24snexjsa le 17-12-15 14:5027SlistPassingInterfaceEnumValU14SattachmentLinkU16SisRichTextEditor1B20SlistPassingInterfaceT24SListPassingInterfaceEnumU1I0O3a7sOIDLIST2sfr12sSLISTPASSING17SstaticRecordWhereU13SaddLogSubject1B8SprePrintB17SeditedByTextShort24snexjsa le 17-12-15 14:5015ScategoryContextT23SEntitySearchContextEnumU1I0O3a3sPSN2sfr20sSENTITYSEARCHCONTEXT11SopportunityU15SenableTouchType1B22ScontactSelectionOption4sLIST10SsysProcessU6SentityT6SPersonU1I085#11SsysEditUser74#15SrollbackOnErrorB11SsysEditTime13D15133674487975SwhereP1Y=PP13#P13YsearchContextUPO1a3sPSNU9SfollowupsA19SallowLoggingOptions1B10ScreateTime13D151336744879717ScreateAuthorAlias6snexjsa11SentityCount1I120SenableDocumentPicker1B10SimportModeB9SmaxErrors3I30012SemailSubjectU7SproductU16SuserTelcomEmails1AT17SEmailAddressProxyU1I0O1a24ZEbHFbW12S168ujee+dyOVQ==15SfirstAttachmentU8SeditTime13D151336744879720SenableCategorySelectB8ScategoryU",
   totalRecords=1,
   totalProcessedRecords=0,
   totalErroneousRecords=0,
   batchProcessType=Instance<BatchProcessTypeEnum, (oid "SEND_EMAIL" "fr" "SBATCHPROCESSTYPE"), clean>,
   hasReportResult=#f,
   hasReportBatch=#f,
   reportResult=(),
   reportBatch=(),
   paramSummary=(),
   locking=0,
   createTime=#m2017-12-15T19:50:48.809000000,
   createUserAlias="nexjsa",
   createAuthorAlias="nexjsa",
   editTime=#m2017-12-15T19:50:48.809000000,
   editUserAlias="nexjsa",
   editAuthorAlias="nexjsa",
   importMode=#f,
   sysCreateUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysCreateTime=#m2017-12-15T19:50:48.809000000,
   sysEditUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysEditTime=#m2017-12-15T19:50:48.809000000,
   entitySearchContext=Instance<EntitySearchContextEnum, (oid "PSN" "fr" "SENTITYSEARCHCONTEXT"), clean>
)> , and with args ()


------------------------------ ASYNC DISPATCH -----------------------------------

; 14:50:48,823 DEBUG [rules:server] (http-nio-7080-exec-1) [async-dispatch]: The max async depth is set to: -1
; 14:50:48,823 DEBUG [rules:server] (http-nio-7080-exec-1) [async-dispatch]: The last message to run (finally/following message) is: ()
; 14:50:48,823 DEBUG [rules:server] (http-nio-7080-exec-1) [async-dispatch]: Log value is #f . The async process is ()
; 14:50:48,823 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.invoke(name, object, method, args)
; 14:50:48,823 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.validateMethod(object, method, argCount, args)
; 14:50:48,823 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.createFactory(object:any, method:any, queueName:string, args:any) :null:rules:OrchestratorCommandMessage
; 14:50:48,823 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.new(values)
; 14:50:48,823 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.create()
; 14:50:48,823 DEBUG [SysObjectQueue] (http-nio-7080-exec-1) Invoking Event SysObjectQueue.getQueue(name)
; 14:50:48,823 DEBUG [SysObjectQueue] (http-nio-7080-exec-1) Invoking Event SysObjectQueue.findQueue(name)
; 14:50:48,823 DEBUG [SysObjectQueue] (http-nio-7080-exec-1) Invoking Event SysObjectQueue.read(attributes, where, orderBy, count, offset, xlock)
; 14:50:48,823 DEBUG [SQLAdapter] (http-nio-7080-exec-1) select A.id, A.caption, A.locking, A.name, B.nodeType, A.priority, B.sendEnabled, B.timeout from OQQueue A left join OQObjectQueue B on A.id = B.id where A.name = ?
; 14:50:48,823 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Bind[0] = 'BatchMailObjectQueue'
; 14:50:48,824 DEBUG [SQLAdapter] (http-nio-7080-exec-1) SQL execution time: 0 ms
; 14:50:48,824 DEBUG [SQLAdapter] (http-nio-7080-exec-1) Retrieved 1 instance(s) of SysObjectQueue in 0 ms
; 14:50:48,824 DEBUG [SysObjectQueue] (http-nio-7080-exec-1) Invoking Event SysObjectQueue.send(msgOrMsgs:any)
; 14:50:48,825 DEBUG [InvocationContext] (http-nio-7080-exec-1) Suspending transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Suspending transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [InvocationContext] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [UnitOfWork] (http-nio-7080-exec-1) Pre-commit completed
; 14:50:48,825 DEBUG [InvocationContext] (http-nio-7080-exec-1) Suspending transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Suspending transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [InvocationContext] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [GenericTransactionManager] (http-nio-7080-exec-1) Resuming transaction Tx(6101000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,825 DEBUG [BatchMailActionCommand] (http-nio-7080-exec-1) Invoking Event BatchMailActionCommand.update()
; 14:50:48,825 DEBUG [BatchMailActionCommand] (http-nio-7080-exec-1) Invoking Event BatchMailActionCommand.isPersistentStateDirty()
; 14:50:48,825 DEBUG [BatchMailActionCommand] (http-nio-7080-exec-1) Invoking Event BatchMailActionCommand.:class()
; 14:50:48,825 DEBUG [BatchMailActionCommand] (http-nio-7080-exec-1) Invoking Event BatchMailActionCommand.isPersistentStateDirty()
; 14:50:48,825 DEBUG [BatchMailActionCommand] (http-nio-7080-exec-1) Invoking Event BatchMailActionCommand.:class()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.update()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.isPersistentStateDirty()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:class()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchProcess] (http-nio-7080-exec-1) ---- updating User Edit Audit Fields
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.isPersistentStateDirty()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:class()
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,825 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [User] (http-nio-7080-exec-1) Invoking Event User.getSystemUser()
; 14:50:48,826 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.update()
; 14:50:48,826 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.isNew()
; 14:50:48,826 DEBUG [rules:OrchestratorCommandMessage] (http-nio-7080-exec-1) Invoking Event rules:OrchestratorCommandMessage.old(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.update()
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.isPersistentStateDirty()
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:class()
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
; 14:50:48,826 DEBUG [QueuedBatchEntityProcess] (http-nio-7080-exec-1) Invoking Event QueuedBatchEntityProcess.:dirty(attribute)
